measurement_id,sensor,measured_at,humdity,weather_measured_at,weather_himidity,weather_precipitation,weather_cloud,weather_temperature,weather_uv_index,weather_pressure
2920,MAIN,2023-05-05 18:21:53.108777,39.560,2023-05-05 18:15:00.000000,94,0.7,50,14.0,3.0,1016.00
2921,MAIN,2023-05-05 18:26:54.911767,39.810,2023-05-05 18:15:00.000000,94,0.7,50,14.0,3.0,1016.00
2922,MAIN,2023-05-05 18:31:56.708799,39.810,2023-05-05 18:30:00.000000,94,0.7,50,14.0,3.0,1016.00
2923,MAIN,2023-05-05 18:36:58.755919,39.520,2023-05-05 18:30:00.000000,100,0.7,0,13.0,3.0,1016.00
2924,MAIN,2023-05-05 18:42:00.533151,39.810,2023-05-05 18:30:00.000000,100,0.7,0,13.0,3.0,1016.00
2925,MAIN,2023-05-05 18:47:02.302029,39.390,2023-05-05 18:45:00.000000,100,0.7,0,13.0,3.0,1016.00
2926,MAIN,2023-05-05 18:52:04.197523,39.510,2023-05-05 18:45:00.000000,100,0.7,0,13.0,3.0,1016.00
2927,MAIN,2023-05-05 18:57:05.977736,39.720,2023-05-05 18:45:00.000000,100,0.7,0,13.0,3.0,1016.00
2928,MAIN,2023-05-05 19:02:07.899422,39.480,2023-05-05 19:00:00.000000,100,0.4,0,13.0,3.0,1016.00
2929,MAIN,2023-05-05 19:07:09.728186,39.200,2023-05-05 19:00:00.000000,100,0.4,0,13.0,3.0,1016.00
2930,MAIN,2023-05-05 19:12:11.540327,39.620,2023-05-05 19:00:00.000000,100,0.4,0,13.0,3.0,1016.00
2931,MAIN,2023-05-05 19:17:13.393440,39.680,2023-05-05 19:15:00.000000,94,0.4,100,13.0,3.0,1016.00
2932,MAIN,2023-05-05 19:22:15.169671,39.150,2023-05-05 19:15:00.000000,94,0.4,100,13.0,3.0,1016.00
2933,MAIN,2023-05-05 19:27:17.053366,39.240,2023-05-05 19:15:00.000000,94,0.4,0,13.0,3.0,1016.00
2934,MAIN,2023-05-05 19:32:18.844022,39.280,2023-05-05 19:30:00.000000,94,0.4,75,13.0,3.0,1017.00
2935,MAIN,2023-05-05 19:37:20.588110,39.110,2023-05-05 19:30:00.000000,94,0.4,75,13.0,3.0,1017.00
2936,MAIN,2023-05-05 19:42:22.360867,39.060,2023-05-05 19:30:00.000000,94,0.4,75,13.0,3.0,1017.00
2937,MAIN,2023-05-05 19:47:24.135792,39.020,2023-05-05 19:45:00.000000,94,0.4,75,13.0,3.0,1017.00
2938,MAIN,2023-05-05 19:52:25.914985,38.980,2023-05-05 19:45:00.000000,94,0.4,75,13.0,3.0,1017.00
2939,MAIN,2023-05-05 19:57:27.707973,39.110,2023-05-05 19:45:00.000000,94,0.4,75,13.0,3.0,1017.00
2940,MAIN,2023-05-05 20:02:29.758840,39.030,2023-05-05 20:00:00.000000,94,1.0,75,13.0,1.0,1017.00
2941,MAIN,2023-05-05 20:07:31.698049,38.940,2023-05-05 20:00:00.000000,94,1.0,75,13.0,1.0,1017.00
2942,MAIN,2023-05-05 20:12:33.445525,39.220,2023-05-05 20:00:00.000000,94,1.0,75,13.0,1.0,1017.00
2943,MAIN,2023-05-05 20:17:35.316201,39.080,2023-05-05 20:15:00.000000,94,1.0,50,12.0,1.0,1017.00
2944,MAIN,2023-05-05 20:22:37.085052,38.860,2023-05-05 20:15:00.000000,94,1.0,50,12.0,1.0,1017.00
2945,MAIN,2023-05-05 20:27:38.883148,39.210,2023-05-05 20:15:00.000000,94,1.0,50,12.0,1.0,1017.00
2946,MAIN,2023-05-05 20:32:40.869733,39.480,2023-05-05 20:30:00.000000,94,1.0,0,11.0,1.0,1017.00
2947,MAIN,2023-05-05 20:37:42.787547,38.810,2023-05-05 20:30:00.000000,94,1.2,0,11.0,1.0,1017.00
2948,MAIN,2023-05-05 20:42:44.603812,39.190,2023-05-05 20:30:00.000000,94,1.2,0,11.0,1.0,1017.00
2949,MAIN,2023-05-05 20:47:46.370674,38.910,2023-05-05 20:45:00.000000,94,1.2,0,11.0,1.0,1017.00
2950,MAIN,2023-05-05 20:52:48.156085,39.000,2023-05-05 20:45:00.000000,94,1.2,0,11.0,1.0,1017.00
2951,MAIN,2023-05-05 20:57:49.918126,38.730,2023-05-05 20:45:00.000000,94,1.2,0,11.0,1.0,1017.00
2952,MAIN,2023-05-05 21:02:51.704174,39.150,2023-05-05 21:00:00.000000,94,0.3,0,11.0,1.0,1017.00
2953,MAIN,2023-05-05 21:07:53.510344,38.940,2023-05-05 21:00:00.000000,94,0.3,0,11.0,1.0,1017.00
2954,MAIN,2023-05-05 21:12:55.247807,38.970,2023-05-05 21:00:00.000000,94,0.3,25,12.0,1.0,1017.00
2955,MAIN,2023-05-05 21:17:57.026793,38.870,2023-05-05 21:15:00.000000,94,0.3,0,11.0,1.0,1017.00
2956,MAIN,2023-05-05 21:22:58.830495,38.700,2023-05-05 21:15:00.000000,94,0.3,0,11.0,1.0,1017.00
2957,MAIN,2023-05-05 21:28:00.779752,38.840,2023-05-05 21:15:00.000000,94,0.3,0,11.0,1.0,1017.00
2958,MAIN,2023-05-05 21:33:02.584087,38.650,2023-05-05 21:30:00.000000,100,0.3,75,10.0,1.0,1017.00
2959,MAIN,2023-05-05 21:38:04.335906,38.550,2023-05-05 21:30:00.000000,100,0.3,75,10.0,1.0,1017.00
2960,MAIN,2023-05-05 21:43:06.107383,38.800,2023-05-05 21:30:00.000000,100,0.3,0,10.0,1.0,1017.00
2961,MAIN,2023-05-05 21:48:07.879674,38.420,2023-05-05 21:45:00.000000,100,0.3,75,10.0,1.0,1017.00
2962,MAIN,2023-05-05 21:53:09.668236,38.460,2023-05-05 21:45:00.000000,100,0.3,75,10.0,1.0,1017.00
2963,MAIN,2023-05-05 21:58:11.438149,38.450,2023-05-05 21:45:00.000000,100,0.3,75,10.0,1.0,1017.00
2964,MAIN,2023-05-05 22:03:13.243126,38.680,2023-05-05 22:00:00.000000,100,1.2,75,10.0,1.0,1017.00
2965,MAIN,2023-05-05 22:08:14.995728,38.620,2023-05-05 22:00:00.000000,100,1.2,75,10.0,1.0,1017.00
2966,MAIN,2023-05-05 22:13:16.784929,38.450,2023-05-05 22:00:00.000000,100,1.2,75,10.0,1.0,1017.00
2967,MAIN,2023-05-05 22:18:18.561306,37.980,2023-05-05 22:15:00.000000,100,1.2,75,10.0,1.0,1017.00
2968,MAIN,2023-05-05 22:23:20.486275,38.790,2023-05-05 22:15:00.000000,100,1.2,75,10.0,1.0,1017.00
2969,MAIN,2023-05-05 22:28:22.201348,38.260,2023-05-05 22:15:00.000000,94,1.2,0,11.0,1.0,1017.00
2970,MAIN,2023-05-05 22:33:23.990824,38.160,2023-05-05 22:30:00.000000,100,1.2,50,9.0,1.0,1017.00
2971,MAIN,2023-05-05 22:38:25.841479,38.580,2023-05-05 22:30:00.000000,94,1.2,75,10.0,1.0,1017.00
2972,MAIN,2023-05-05 22:43:27.674528,38.610,2023-05-05 22:30:00.000000,94,1.2,75,10.0,1.0,1017.00
2973,MAIN,2023-05-05 22:48:29.540997,38.170,2023-05-05 22:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2974,MAIN,2023-05-05 22:53:31.289764,38.420,2023-05-05 22:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2975,MAIN,2023-05-05 22:58:33.086480,39.090,2023-05-05 22:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2976,MAIN,2023-05-05 23:03:34.937057,38.120,2023-05-05 23:00:00.000000,100,1.2,50,9.0,1.0,1017.00
2977,MAIN,2023-05-05 23:08:36.734609,38.580,2023-05-05 23:00:00.000000,94,1.2,75,10.0,1.0,1017.00
2978,MAIN,2023-05-05 23:13:38.521383,38.590,2023-05-05 23:00:00.000000,94,1.2,75,10.0,1.0,1017.00
2979,MAIN,2023-05-05 23:18:40.288924,38.470,2023-05-05 23:15:00.000000,94,1.2,75,10.0,1.0,1017.00
2980,MAIN,2023-05-05 23:23:42.249975,38.470,2023-05-05 23:15:00.000000,94,1.2,75,10.0,1.0,1017.00
2981,MAIN,2023-05-05 23:28:44.143440,38.350,2023-05-05 23:15:00.000000,94,1.2,75,10.0,1.0,1017.00
2982,MAIN,2023-05-05 23:33:46.048510,38.400,2023-05-05 23:30:00.000000,94,1.2,75,10.0,1.0,1017.00
2983,MAIN,2023-05-05 23:38:47.805268,38.510,2023-05-05 23:30:00.000000,94,1.2,75,10.0,1.0,1017.00
2984,MAIN,2023-05-05 23:43:49.680526,38.580,2023-05-05 23:30:00.000000,94,1.2,75,10.0,1.0,1017.00
2985,MAIN,2023-05-05 23:48:51.468281,38.420,2023-05-05 23:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2986,MAIN,2023-05-05 23:53:53.262884,38.070,2023-05-05 23:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2987,MAIN,2023-05-05 23:58:55.133091,38.580,2023-05-05 23:45:00.000000,94,1.2,75,10.0,1.0,1017.00
2988,MAIN,2023-05-06 00:03:57.038140,38.260,2023-05-06 00:00:00.000000,94,0.0,75,10.0,1.0,1017.00
2989,MAIN,2023-05-06 00:08:59.554057,38.270,2023-05-06 00:00:00.000000,94,0.0,75,10.0,1.0,1017.00
2990,MAIN,2023-05-06 00:14:01.898886,38.270,2023-05-06 00:00:00.000000,94,0.0,75,10.0,1.0,1017.00
2991,MAIN,2023-05-06 00:19:03.769690,38.330,2023-05-06 00:15:00.000000,100,0.0,75,10.0,1.0,1017.00
2992,MAIN,2023-05-06 00:24:13.083904,38.430,2023-05-06 00:15:00.000000,100,0.0,75,10.0,1.0,1017.00
2993,MAIN,2023-05-06 00:29:06.461682,38.180,2023-05-06 00:15:00.000000,100,0.0,75,10.0,1.0,1017.00
2994,MAIN,2023-05-06 00:34:09.412356,37.740,2023-05-06 00:30:00.000000,100,0.0,75,10.0,1.0,1017.00
2995,MAIN,2023-05-06 00:39:08.782460,38.220,2023-05-06 00:30:00.000000,100,0.0,75,10.0,1.0,1017.00
2996,MAIN,2023-05-06 00:44:10.592629,38.480,2023-05-06 00:30:00.000000,100,0.0,75,10.0,1.0,1017.00
2997,MAIN,2023-05-06 00:49:12.624786,38.250,2023-05-06 00:45:00.000000,100,0.0,75,10.0,1.0,1017.00
2998,MAIN,2023-05-06 00:54:14.580229,38.090,2023-05-06 00:45:00.000000,100,0.0,75,10.0,1.0,1017.00
2999,MAIN,2023-05-06 00:59:16.328685,38.200,2023-05-06 00:45:00.000000,100,0.0,75,10.0,1.0,1017.00
3000,MAIN,2023-05-06 01:04:18.148992,38.300,2023-05-06 01:00:00.000000,100,0.0,75,10.0,1.0,1017.00
3001,MAIN,2023-05-06 01:09:19.937234,38.540,2023-05-06 01:00:00.000000,100,0.0,75,10.0,1.0,1017.00
3002,MAIN,2023-05-06 01:14:21.688478,38.410,2023-05-06 01:00:00.000000,100,0.0,75,10.0,1.0,1017.00
3003,MAIN,2023-05-06 01:19:23.452932,38.130,2023-05-06 01:15:00.000000,100,0.0,75,9.0,1.0,1016.00
3004,MAIN,2023-05-06 01:24:25.239594,38.380,2023-05-06 01:15:00.000000,100,0.0,75,9.0,1.0,1016.00
3005,MAIN,2023-05-06 01:29:27.009702,38.220,2023-05-06 01:15:00.000000,100,0.0,75,9.0,1.0,1016.00
3006,MAIN,2023-05-06 01:34:28.819921,38.130,2023-05-06 01:30:00.000000,100,0.0,0,8.0,1.0,1016.00
3007,MAIN,2023-05-06 01:39:30.618680,37.870,2023-05-06 01:30:00.000000,100,0.0,0,9.0,1.0,1016.00
3008,MAIN,2023-05-06 01:44:32.366921,38.430,2023-05-06 01:30:00.000000,100,0.0,0,8.0,1.0,1016.00
3009,MAIN,2023-05-06 01:49:34.262777,37.920,2023-05-06 01:45:00.000000,100,0.0,0,8.0,1.0,1016.00
3010,MAIN,2023-05-06 01:54:36.134319,38.220,2023-05-06 01:45:00.000000,100,0.0,0,8.0,1.0,1016.00
3011,MAIN,2023-05-06 01:59:37.918493,38.530,2023-05-06 01:45:00.000000,100,0.0,0,8.0,1.0,1016.00
3012,MAIN,2023-05-06 02:04:39.810465,37.980,2023-05-06 02:00:00.000000,100,0.0,0,8.0,1.0,1016.00
3013,MAIN,2023-05-06 02:09:41.700710,37.970,2023-05-06 02:00:00.000000,100,0.0,0,8.0,1.0,1016.00
3014,MAIN,2023-05-06 02:14:43.486631,38.370,2023-05-06 02:00:00.000000,100,0.9,0,8.0,1.0,1016.00
3015,MAIN,2023-05-06 02:19:45.235484,38.290,2023-05-06 02:15:00.000000,93,0.9,0,8.0,1.0,1016.00
3016,MAIN,2023-05-06 02:24:47.027457,38.180,2023-05-06 02:15:00.000000,93,0.9,0,8.0,1.0,1016.00
3017,MAIN,2023-05-06 02:29:48.821958,37.710,2023-05-06 02:15:00.000000,93,0.9,0,8.0,1.0,1016.00
3018,MAIN,2023-05-06 02:34:50.571859,38.090,2023-05-06 02:30:00.000000,100,0.9,0,8.0,1.0,1016.00
3019,MAIN,2023-05-06 02:39:52.515234,37.860,2023-05-06 02:30:00.000000,100,0.9,0,8.0,1.0,1016.00
3020,MAIN,2023-05-06 02:44:54.239233,38.040,2023-05-06 02:30:00.000000,100,0.9,0,8.0,1.0,1016.00
3021,MAIN,2023-05-06 02:49:56.116124,37.790,2023-05-06 02:45:00.000000,100,0.9,0,8.0,1.0,1016.00
3022,MAIN,2023-05-06 02:54:57.908804,38.020,2023-05-06 02:45:00.000000,100,0.9,0,8.0,1.0,1016.00
3023,MAIN,2023-05-06 02:59:59.696988,38.250,2023-05-06 02:45:00.000000,100,0.9,0,8.0,1.0,1016.00
3024,MAIN,2023-05-06 03:05:01.477179,38.070,2023-05-06 03:00:00.000000,100,0.2,0,8.0,1.0,1016.00
3025,MAIN,2023-05-06 03:10:03.267989,38.090,2023-05-06 03:00:00.000000,100,0.2,0,8.0,1.0,1016.00
3026,MAIN,2023-05-06 03:15:05.032443,38.000,2023-05-06 03:15:00.000000,100,0.2,0,8.0,1.0,1016.00
3027,MAIN,2023-05-06 03:20:06.887881,37.950,2023-05-06 03:15:00.000000,100,0.2,0,8.0,1.0,1016.00
3028,MAIN,2023-05-06 03:25:08.701117,38.520,2023-05-06 03:15:00.000000,100,0.2,0,10.0,1.0,1016.00
3029,MAIN,2023-05-06 03:30:10.515108,37.900,2023-05-06 03:30:00.000000,100,0.2,0,8.0,1.0,1016.00
3030,MAIN,2023-05-06 03:35:12.463253,38.410,2023-05-06 03:30:00.000000,93,0.2,0,8.0,1.0,1016.00
3031,MAIN,2023-05-06 03:40:14.367035,37.910,2023-05-06 03:30:00.000000,93,0.2,0,8.0,1.0,1016.00
3032,MAIN,2023-05-06 03:45:16.323282,37.610,2023-05-06 03:45:00.000000,93,0.2,0,8.0,1.0,1016.00
3033,MAIN,2023-05-06 03:50:18.216158,37.760,2023-05-06 03:45:00.000000,93,0.2,0,8.0,1.0,1016.00
3034,MAIN,2023-05-06 03:55:20.043314,37.960,2023-05-06 03:45:00.000000,93,0.2,0,8.0,1.0,1016.00
3035,MAIN,2023-05-06 04:00:21.885809,37.860,2023-05-06 04:00:00.000000,93,0.2,0,8.0,3.0,1016.00
3036,MAIN,2023-05-06 04:05:23.674869,37.820,2023-05-06 04:00:00.000000,93,0.2,0,8.0,3.0,1016.00
3037,MAIN,2023-05-06 04:10:25.777048,38.000,2023-05-06 04:00:00.000000,93,0.2,0,8.0,3.0,1016.00
3038,MAIN,2023-05-06 04:15:27.543625,38.170,2023-05-06 04:15:00.000000,93,0.2,0,8.0,3.0,1016.00
3039,MAIN,2023-05-06 04:20:29.327048,38.340,2023-05-06 04:15:00.000000,93,0.2,0,8.0,3.0,1016.00
3040,MAIN,2023-05-06 04:25:31.101453,37.970,2023-05-06 04:15:00.000000,93,0.2,0,8.0,3.0,1016.00
3041,MAIN,2023-05-06 04:30:32.893006,37.610,2023-05-06 04:30:00.000000,93,0.2,0,8.0,3.0,1016.00
3042,MAIN,2023-05-06 04:35:34.657606,37.710,2023-05-06 04:30:00.000000,100,0.2,0,7.0,3.0,1016.00
3043,MAIN,2023-05-06 04:40:36.448547,38.090,2023-05-06 04:30:00.000000,100,0.2,0,7.0,3.0,1016.00
3044,MAIN,2023-05-06 04:45:38.225833,38.290,2023-05-06 04:45:00.000000,100,0.2,0,7.0,3.0,1016.00
3045,MAIN,2023-05-06 04:50:40.229297,37.790,2023-05-06 04:45:00.000000,100,0.2,0,7.0,3.0,1016.00
3046,MAIN,2023-05-06 04:55:42.101379,38.170,2023-05-06 04:45:00.000000,100,0.2,50,10.0,3.0,1016.00
3047,MAIN,2023-05-06 05:00:43.988593,38.030,2023-05-06 04:45:00.000000,100,0.2,0,7.0,3.0,1016.00
3048,MAIN,2023-05-06 05:05:46.786062,38.030,2023-05-06 05:00:00.000000,100,0.9,0,7.0,3.0,1016.00
3049,MAIN,2023-05-06 05:10:48.560979,38.030,2023-05-06 05:00:00.000000,100,0.9,0,7.0,3.0,1016.00
3050,MAIN,2023-05-06 05:15:50.342473,38.010,2023-05-06 05:15:00.000000,100,0.9,0,7.0,3.0,1016.00
3051,MAIN,2023-05-06 05:20:52.220775,37.890,2023-05-06 05:15:00.000000,94,0.9,50,11.0,3.0,1017.00
3052,MAIN,2023-05-06 05:25:54.006048,37.670,2023-05-06 05:15:00.000000,94,0.9,50,11.0,3.0,1017.00
3053,MAIN,2023-05-06 05:30:55.789398,38.180,2023-05-06 05:30:00.000000,100,0.9,75,7.0,3.0,1017.00
3054,MAIN,2023-05-06 05:35:57.557711,38.120,2023-05-06 05:30:00.000000,100,0.9,50,8.0,3.0,1017.00
3055,MAIN,2023-05-06 05:40:59.359741,37.830,2023-05-06 05:30:00.000000,100,0.9,50,8.0,3.0,1017.00
3056,MAIN,2023-05-06 05:46:01.140453,38.180,2023-05-06 05:30:00.000000,100,0.9,50,8.0,3.0,1017.00
3057,MAIN,2023-05-06 05:51:03.151960,38.200,2023-05-06 05:45:00.000000,100,0.9,50,8.0,3.0,1017.00
3058,MAIN,2023-05-06 05:56:05.298495,37.480,2023-05-06 05:45:00.000000,94,0.9,50,12.0,3.0,1017.00
3059,MAIN,2023-05-06 06:01:07.086398,38.100,2023-05-06 06:00:00.000000,100,0.0,50,8.0,4.0,1017.00
3060,MAIN,2023-05-06 06:06:08.894236,37.940,2023-05-06 06:00:00.000000,94,0.0,50,12.0,4.0,1017.00
3061,MAIN,2023-05-06 06:11:10.748409,38.050,2023-05-06 06:00:00.000000,100,0.0,50,8.0,4.0,1017.00
3062,MAIN,2023-05-06 06:16:12.543292,38.200,2023-05-06 06:15:00.000000,100,0.0,0,10.0,4.0,1017.00
3063,MAIN,2023-05-06 06:21:14.331750,37.800,2023-05-06 06:15:00.000000,100,0.0,0,10.0,4.0,1017.00
3064,MAIN,2023-05-06 06:26:16.091026,38.250,2023-05-06 06:15:00.000000,100,0.0,0,10.0,4.0,1017.00
3065,MAIN,2023-05-06 06:31:17.876995,37.860,2023-05-06 06:30:00.000000,100,0.0,0,10.0,4.0,1017.00
3066,MAIN,2023-05-06 06:36:19.658761,37.650,2023-05-06 06:30:00.000000,94,0.0,0,12.0,4.0,1017.00
3067,MAIN,2023-05-06 06:41:21.616829,37.980,2023-05-06 06:30:00.000000,94,0.0,0,12.0,4.0,1017.00
3068,MAIN,2023-05-06 06:46:23.513993,38.160,2023-05-06 06:30:00.000000,88,0.0,25,13.0,4.0,1017.00
3069,MAIN,2023-05-06 06:51:25.436890,37.750,2023-05-06 06:45:00.000000,94,0.0,0,12.0,4.0,1017.00
3070,MAIN,2023-05-06 06:56:27.711815,38.400,2023-05-06 06:45:00.000000,88,0.0,25,13.0,4.0,1017.00
3071,MAIN,2023-05-06 07:01:29.494995,38.090,2023-05-06 07:00:00.000000,94,0.0,0,12.0,3.0,1017.00
3072,MAIN,2023-05-06 07:06:31.377637,38.050,2023-05-06 07:00:00.000000,94,0.0,0,12.0,3.0,1017.00
3073,MAIN,2023-05-06 07:11:33.146537,38.110,2023-05-06 07:00:00.000000,94,0.0,0,12.0,3.0,1017.00
3074,MAIN,2023-05-06 07:16:35.053169,38.470,2023-05-06 07:15:00.000000,94,0.0,0,12.0,3.0,1017.00
3075,MAIN,2023-05-06 07:21:37.095425,38.220,2023-05-06 07:15:00.000000,82,0.0,0,14.0,3.0,1017.00
3076,MAIN,2023-05-06 07:26:38.895276,38.090,2023-05-06 07:15:00.000000,82,0.0,0,14.0,3.0,1017.00
3077,MAIN,2023-05-06 07:31:40.684371,38.270,2023-05-06 07:15:00.000000,82,0.0,0,14.0,3.0,1017.00
3078,MAIN,2023-05-06 07:36:42.437104,37.930,2023-05-06 07:30:00.000000,82,0.0,0,15.0,3.0,1017.00
3079,MAIN,2023-05-06 07:41:44.307395,38.130,2023-05-06 07:30:00.000000,77,0.0,0,15.0,3.0,1017.00
3080,MAIN,2023-05-06 07:46:46.118404,38.010,2023-05-06 07:45:00.000000,82,0.0,0,15.0,3.0,1017.00
3081,MAIN,2023-05-06 07:51:48.127520,38.220,2023-05-06 07:45:00.000000,82,0.0,0,15.0,3.0,1017.00
3082,MAIN,2023-05-06 07:56:49.940040,38.180,2023-05-06 07:45:00.000000,77,0.0,0,15.0,4.0,1017.00
3083,MAIN,2023-05-06 08:01:51.763551,38.230,2023-05-06 08:00:00.000000,82,0.0,0,15.0,5.0,1017.00
3084,MAIN,2023-05-06 08:06:53.611627,38.620,2023-05-06 08:00:00.000000,82,0.0,0,15.0,5.0,1017.00
3085,MAIN,2023-05-06 08:11:55.438358,38.050,2023-05-06 08:00:00.000000,82,0.0,0,15.0,5.0,1017.00
3086,MAIN,2023-05-06 08:16:57.327675,38.340,2023-05-06 08:15:00.000000,77,0.0,0,15.0,5.0,1017.00
3087,MAIN,2023-05-06 08:21:59.194692,38.620,2023-05-06 08:15:00.000000,72,0.0,0,16.0,5.0,1017.00
3088,MAIN,2023-05-06 08:27:01.530309,38.340,2023-05-06 08:15:00.000000,72,0.0,0,16.0,5.0,1017.00
3089,MAIN,2023-05-06 08:32:15.354751,38.590,2023-05-06 08:30:00.000000,72,0.0,25,16.0,5.0,1017.00
3090,MAIN,2023-05-06 08:37:04.635894,38.810,2023-05-06 08:30:00.000000,72,0.0,25,16.0,5.0,1017.00
3091,MAIN,2023-05-06 08:42:06.750564,38.660,2023-05-06 08:30:00.000000,77,0.0,0,17.0,5.0,1017.00
3092,MAIN,2023-05-06 08:47:08.920538,39.300,2023-05-06 08:45:00.000000,77,0.0,0,17.0,5.0,1017.00
3093,MAIN,2023-05-06 08:52:08.533925,38.740,2023-05-06 08:45:00.000000,77,0.0,0,17.0,5.0,1017.00
3094,MAIN,2023-05-06 08:57:10.954798,39.280,2023-05-06 08:45:00.000000,77,0.0,0,17.0,5.0,1017.00
3095,MAIN,2023-05-06 09:02:13.153140,38.640,2023-05-06 09:00:00.000000,77,0.0,0,17.0,5.0,1017.00
3096,MAIN,2023-05-06 09:07:15.210111,38.890,2023-05-06 09:00:00.000000,77,0.0,0,17.0,5.0,1017.00
3097,MAIN,2023-05-06 09:12:17.516451,39.070,2023-05-06 09:00:00.000000,77,0.0,0,17.0,5.0,1017.00
3098,MAIN,2023-05-06 09:17:19.845610,39.240,2023-05-06 09:15:00.000000,72,0.0,25,17.0,5.0,1017.00
3099,MAIN,2023-05-06 09:22:22.044161,39.170,2023-05-06 09:15:00.000000,72,0.0,25,17.0,5.0,1017.00
3100,MAIN,2023-05-06 09:27:23.978249,39.600,2023-05-06 09:15:00.000000,72,0.0,25,17.0,5.0,1017.00
3101,MAIN,2023-05-06 09:32:25.745562,39.410,2023-05-06 09:30:00.000000,68,0.0,25,18.0,5.0,1017.00
3102,MAIN,2023-05-06 09:37:27.552685,39.430,2023-05-06 09:30:00.000000,64,0.0,0,18.0,5.0,1017.00
3103,MAIN,2023-05-06 09:42:29.422953,39.680,2023-05-06 09:30:00.000000,68,0.0,25,18.0,5.0,1017.00
3104,MAIN,2023-05-06 09:47:31.640466,39.650,2023-05-06 09:45:00.000000,68,0.0,25,18.0,5.0,1017.00
3105,MAIN,2023-05-06 09:52:33.518308,39.540,2023-05-06 09:45:00.000000,68,0.0,25,18.0,5.0,1017.00
3106,MAIN,2023-05-06 09:57:37.554939,40.230,2023-05-06 09:45:00.000000,68,0.0,25,18.0,5.0,1017.00
3107,MAIN,2023-05-06 10:02:36.644751,40.390,2023-05-06 09:45:00.000000,68,0.0,25,18.0,5.0,1017.00
3108,MAIN,2023-05-06 10:07:38.449780,40.630,2023-05-06 10:00:00.000000,68,0.0,25,18.0,4.0,1017.00
3109,MAIN,2023-05-06 10:12:40.242613,40.720,2023-05-06 10:00:00.000000,68,0.0,25,18.0,4.0,1017.00
3110,MAIN,2023-05-06 10:17:42.317030,41.100,2023-05-06 10:15:00.000000,68,0.0,25,18.0,4.0,1017.00
3111,MAIN,2023-05-06 10:22:44.066307,41.710,2023-05-06 10:15:00.000000,64,0.0,25,18.0,4.0,1017.00
3112,MAIN,2023-05-06 10:27:45.847521,42.310,2023-05-06 10:15:00.000000,64,0.0,25,18.0,4.0,1017.00
3113,MAIN,2023-05-06 10:32:47.640107,42.290,2023-05-06 10:30:00.000000,64,0.0,25,18.0,4.0,1017.00
3114,MAIN,2023-05-06 10:37:49.454536,42.110,2023-05-06 10:30:00.000000,64,0.0,25,18.0,4.0,1017.00
3115,MAIN,2023-05-06 10:42:51.354735,41.520,2023-05-06 10:30:00.000000,64,0.0,25,18.0,4.0,1017.00
3116,MAIN,2023-05-06 10:47:53.077622,41.730,2023-05-06 10:45:00.000000,64,0.0,25,18.0,4.0,1017.00
3117,MAIN,2023-05-06 10:52:55.076727,42.470,2023-05-06 10:45:00.000000,64,0.0,25,18.0,4.0,1017.00
3118,MAIN,2023-05-06 10:57:56.965612,41.580,2023-05-06 10:45:00.000000,60,0.0,25,18.0,4.0,1017.00
3119,MAIN,2023-05-06 11:02:58.725549,41.940,2023-05-06 11:00:00.000000,60,0.0,25,18.0,4.0,1017.00
3120,MAIN,2023-05-06 11:08:00.625587,42.610,2023-05-06 11:00:00.000000,64,0.0,25,18.0,4.0,1017.00
3121,MAIN,2023-05-06 11:13:02.494255,42.180,2023-05-06 11:00:00.000000,64,0.0,25,18.0,4.0,1017.00
3122,MAIN,2023-05-06 11:18:04.297899,42.250,2023-05-06 11:15:00.000000,64,0.0,25,19.0,4.0,1017.00
3123,MAIN,2023-05-06 11:23:06.056587,41.940,2023-05-06 11:15:00.000000,64,0.0,25,19.0,4.0,1017.00
3124,MAIN,2023-05-06 11:28:07.896255,41.560,2023-05-06 11:15:00.000000,60,0.0,25,19.0,4.0,1017.00
3125,MAIN,2023-05-07 11:15:06.617761,36.410,2023-05-07 11:15:00.000000,68,0.0,0,20.0,4.0,1016.00
3126,MAIN,2023-05-07 11:20:08.376449,36.790,2023-05-07 11:15:00.000000,57,0.0,25,22.0,4.0,1016.00
3127,MAIN,2023-05-07 11:25:10.153909,36.390,2023-05-07 11:15:00.000000,64,0.0,0,20.0,4.0,1016.00
3128,MAIN,2023-05-07 11:30:11.981215,36.490,2023-05-07 11:30:00.000000,57,0.0,25,22.0,4.0,1016.00
3129,MAIN,2023-05-07 11:35:13.715504,36.390,2023-05-07 11:30:00.000000,56,0.0,0,21.0,4.0,1016.00
3130,MAIN,2023-05-07 11:40:15.593396,36.640,2023-05-07 11:30:00.000000,50,0.0,25,22.0,4.0,1016.00
3131,MAIN,2023-05-07 11:45:17.484813,36.710,2023-05-07 11:45:00.000000,56,0.0,0,21.0,4.0,1016.00
3132,MAIN,2023-05-07 11:50:19.267211,36.350,2023-05-07 11:45:00.000000,50,0.0,25,22.0,4.0,1016.00
3133,MAIN,2023-05-07 11:55:21.055329,36.230,2023-05-07 11:45:00.000000,56,0.0,0,21.0,4.0,1016.00
