measurement_id,measured_at,s1_humidity,s2_humidity,s3_humidity,weather_measured_at,weather_humidity,weather_precipitation,weather_cloud,weather_temperature,weather_uv_index,weather_pressure
9410,2023-05-22 10:05:29.495646,70.440,162.430,79.930,2023-05-22 10:00:00.000000,83,0.0,75,18.0,6.0,1015.00
9407,2023-05-22 10:00:27.814973,70.660,157.950,80.080,2023-05-22 09:45:00.000000,83,0.0,75,18.0,6.0,1015.00
9404,2023-05-22 09:55:26.083887,70.530,158.780,80.060,2023-05-22 09:45:00.000000,88,0.0,100,16.0,6.0,1015.00
9401,2023-05-22 09:50:24.370376,70.190,158.760,77.500,2023-05-22 09:45:00.000000,88,0.0,100,16.0,6.0,1015.00
9398,2023-05-22 09:45:22.698481,70.530,160.330,74.840,2023-05-22 09:30:00.000000,83,0.0,75,18.0,6.0,1015.00
9395,2023-05-22 09:40:21.029358,70.070,161.690,68.100,2023-05-22 09:30:00.000000,88,0.0,100,16.0,6.0,1015.00
9392,2023-05-22 09:35:19.166409,70.410,158.070,62.670,2023-05-22 09:30:00.000000,88,0.0,100,16.0,6.0,1015.00
9389,2023-05-22 09:30:17.495959,70.420,158.570,61.160,2023-05-22 09:30:00.000000,88,0.0,100,16.0,6.0,1015.00
9386,2023-05-22 09:25:15.806845,70.760,161.290,56.300,2023-05-22 09:15:00.000000,88,0.0,100,16.0,6.0,1015.00
9383,2023-05-22 09:20:14.144849,70.380,163.000,53.330,2023-05-22 09:15:00.000000,88,0.0,100,16.0,6.0,1015.00
9380,2023-05-22 09:15:12.245632,70.220,164.150,52.310,2023-05-22 09:15:00.000000,88,0.0,100,17.0,6.0,1015.00
9377,2023-05-22 09:10:10.479408,70.430,157.480,47.930,2023-05-22 09:00:00.000000,88,0.0,100,17.0,6.0,1015.00
9374,2023-05-22 09:05:08.903125,70.440,156.150,47.810,2023-05-22 09:00:00.000000,88,0.0,100,17.0,6.0,1015.00
9371,2023-05-22 09:00:07.230317,70.340,156.600,45.490,2023-05-22 09:00:00.000000,88,0.0,100,17.0,6.0,1015.00
9368,2023-05-22 08:55:05.539202,69.940,155.690,37.880,2023-05-22 08:45:00.000000,88,0.0,100,17.0,6.0,1015.00
9365,2023-05-22 08:50:03.880089,70.300,154.750,31.770,2023-05-22 08:45:00.000000,88,0.0,100,17.0,6.0,1015.00
9362,2023-05-22 08:45:02.199787,70.560,157.290,14.240,2023-05-22 08:45:00.000000,88,0.0,100,17.0,6.0,1015.00
9359,2023-05-22 08:40:00.525875,70.700,156.800,19.750,2023-05-22 08:30:00.000000,88,0.0,100,17.0,6.0,1015.00
9356,2023-05-22 08:34:58.866732,70.620,156.740,18.320,2023-05-22 08:30:00.000000,88,0.0,100,17.0,6.0,1015.00
9353,2023-05-22 08:29:57.196256,70.750,157.820,16.690,2023-05-22 08:15:00.000000,94,0.0,100,16.0,6.0,1015.00
9350,2023-05-22 08:24:55.512938,70.620,159.010,10.930,2023-05-22 08:15:00.000000,94,0.0,100,16.0,6.0,1015.00
9347,2023-05-22 08:19:53.835914,70.310,160.740,2.580,2023-05-22 08:15:00.000000,94,0.0,100,16.0,6.0,1015.00
9344,2023-05-22 08:14:52.180844,70.590,162.000,11.570,2023-05-22 08:00:00.000000,94,0.0,100,16.0,6.0,1014.00
9341,2023-05-22 08:09:50.516565,71.240,161.060,26.970,2023-05-22 08:00:00.000000,94,0.0,100,16.0,6.0,1014.00
9338,2023-05-22 08:04:49.020237,70.320,159.290,58.700,2023-05-22 08:00:00.000000,94,0.0,100,16.0,6.0,1014.00
9335,2023-05-22 07:59:47.344818,70.240,158.280,47.350,2023-05-22 07:45:00.000000,94,0.0,100,16.0,4.0,1014.00
9332,2023-05-22 07:54:45.679707,70.070,158.480,76.240,2023-05-22 07:45:00.000000,94,0.0,75,17.0,4.0,1014.00
9329,2023-05-22 07:49:44.014461,70.930,159.840,76.460,2023-05-22 07:45:00.000000,94,0.0,100,16.0,4.0,1014.00
9326,2023-05-22 07:44:42.328263,70.750,161.940,74.920,2023-05-22 07:30:00.000000,94,0.0,100,16.0,4.0,1014.00
9323,2023-05-22 07:39:40.643074,70.220,161.310,77.390,2023-05-22 07:30:00.000000,94,0.0,75,17.0,4.0,1014.00
9320,2023-05-22 07:34:38.974668,70.510,159.340,79.430,2023-05-22 07:30:00.000000,94,0.0,100,16.0,4.0,1014.00
9317,2023-05-22 07:29:37.303782,70.340,162.420,75.470,2023-05-22 07:15:00.000000,94,0.0,100,16.0,4.0,1014.00
9314,2023-05-22 07:24:35.631697,70.660,163.830,73.250,2023-05-22 07:15:00.000000,94,0.0,100,16.0,4.0,1014.00
9311,2023-05-22 07:19:33.955823,70.540,164.960,64.130,2023-05-22 07:15:00.000000,94,0.0,100,16.0,4.0,1014.00
9308,2023-05-22 07:14:32.272100,71.050,163.510,71.210,2023-05-22 07:00:00.000000,94,0.0,100,15.0,4.0,1014.00
9305,2023-05-22 07:09:30.671870,70.000,161.320,71.700,2023-05-22 07:00:00.000000,94,0.0,100,15.0,4.0,1014.00
9302,2023-05-22 07:04:28.931507,70.430,166.230,66.970,2023-05-22 07:00:00.000000,94,0.0,75,17.0,4.0,1014.00
9299,2023-05-22 06:59:27.249134,70.120,170.930,71.310,2023-05-22 06:45:00.000000,94,0.0,100,15.0,4.0,1014.00
9296,2023-05-22 06:54:25.582021,70.280,171.610,70.710,2023-05-22 06:45:00.000000,94,0.0,100,15.0,4.0,1014.00
9293,2023-05-22 06:49:23.906859,70.730,172.040,58.290,2023-05-22 06:45:00.000000,94,0.0,100,15.0,4.0,1014.00
9290,2023-05-22 06:44:22.331014,70.470,171.880,28.700,2023-05-22 06:30:00.000000,94,0.0,100,15.0,4.0,1014.00
9287,2023-05-22 06:39:20.710478,70.600,172.180,26.460,2023-05-22 06:30:00.000000,94,0.0,100,15.0,4.0,1014.00
9284,2023-05-22 06:34:18.996552,70.310,172.400,23.780,2023-05-22 06:30:00.000000,94,0.0,100,15.0,4.0,1014.00
9281,2023-05-22 06:29:17.304630,70.900,172.740,18.830,2023-05-22 06:15:00.000000,94,0.0,75,16.0,4.0,1014.00
9278,2023-05-22 06:24:15.737958,71.060,172.680,20.710,2023-05-22 06:15:00.000000,100,0.0,100,15.0,4.0,1014.00
9275,2023-05-22 06:19:14.063374,70.600,172.770,24.120,2023-05-22 06:15:00.000000,100,0.0,100,15.0,4.0,1014.00
9272,2023-05-22 06:14:12.420996,70.510,172.750,21.820,2023-05-22 06:00:00.000000,94,0.0,75,15.0,4.0,1014.00
9269,2023-05-22 06:09:10.611534,71.060,172.730,16.200,2023-05-22 06:00:00.000000,94,0.0,75,15.0,4.0,1014.00
9266,2023-05-22 06:04:08.936079,70.380,173.260,12.170,2023-05-22 06:00:00.000000,94,0.0,75,15.0,4.0,1013.00
9263,2023-05-22 05:59:07.268029,70.480,173.060,13.900,2023-05-22 05:45:00.000000,94,0.0,75,15.0,4.0,1014.00
9260,2023-05-22 05:54:05.586524,71.330,173.160,11.330,2023-05-22 05:45:00.000000,94,0.0,75,15.0,4.0,1013.00
9257,2023-05-22 05:49:03.943714,71.050,173.420,8.560,2023-05-22 05:45:00.000000,94,0.0,75,15.0,4.0,1014.00
9254,2023-05-22 05:44:02.250191,70.920,173.260,14.810,2023-05-22 05:30:00.000000,94,0.0,75,15.0,4.0,1014.00
9251,2023-05-22 05:39:00.578185,70.760,173.550,13.490,2023-05-22 05:30:00.000000,94,0.0,75,15.0,4.0,1014.00
9248,2023-05-22 05:33:58.901272,70.920,173.120,13.690,2023-05-22 05:30:00.000000,94,0.0,75,15.0,4.0,1014.00
9245,2023-05-22 05:28:57.231156,71.010,173.370,13.670,2023-05-22 05:15:00.000000,94,0.0,0,15.0,4.0,1014.00
9242,2023-05-22 05:23:55.565730,70.860,173.220,20.470,2023-05-22 05:15:00.000000,94,0.0,0,15.0,4.0,1014.00
9239,2023-05-22 05:18:53.884279,70.840,173.490,17.310,2023-05-22 05:15:00.000000,94,0.0,0,15.0,4.0,1014.00
9236,2023-05-22 05:13:52.142437,70.860,173.470,13.610,2023-05-22 05:00:00.000000,94,0.0,0,15.0,4.0,1013.00
9233,2023-05-22 05:08:50.464860,70.450,173.570,10.160,2023-05-22 05:00:00.000000,94,0.0,0,15.0,4.0,1013.00
9230,2023-05-22 05:03:48.643309,71.470,173.550,13.470,2023-05-22 05:00:00.000000,94,0.0,0,15.0,4.0,1013.00
9227,2023-05-22 04:58:46.976996,70.710,173.450,12.960,2023-05-22 04:45:00.000000,94,0.0,0,15.0,3.0,1013.00
9224,2023-05-22 04:53:45.323387,70.840,173.680,10.560,2023-05-22 04:45:00.000000,94,0.0,0,15.0,3.0,1013.00
9221,2023-05-22 04:48:43.624443,70.860,173.300,7.240,2023-05-22 04:45:00.000000,94,0.0,0,15.0,3.0,1013.00
9218,2023-05-22 04:43:41.969358,71.030,173.430,7.380,2023-05-22 04:30:00.000000,94,0.0,0,15.0,3.0,1013.00
9215,2023-05-22 04:38:40.304432,71.000,173.430,11.130,2023-05-22 04:30:00.000000,94,0.0,0,15.0,3.0,1013.00
9212,2023-05-22 04:33:38.543441,70.410,173.420,15.990,2023-05-22 04:30:00.000000,94,0.0,0,15.0,3.0,1013.00
9209,2023-05-22 04:28:36.635553,70.650,173.370,15.500,2023-05-22 04:15:00.000000,88,0.0,0,16.0,3.0,1013.00
9206,2023-05-22 04:23:34.942010,70.620,173.580,13.750,2023-05-22 04:15:00.000000,88,0.0,0,16.0,3.0,1013.00
9203,2023-05-22 04:18:33.267931,70.370,173.870,16.410,2023-05-22 04:15:00.000000,88,0.0,0,16.0,3.0,1013.00
9200,2023-05-22 04:13:31.589216,71.020,173.790,16.240,2023-05-22 04:00:00.000000,94,0.0,0,15.0,3.0,1013.00
9197,2023-05-22 04:08:29.920876,70.970,173.530,13.270,2023-05-22 04:00:00.000000,94,0.0,0,15.0,3.0,1013.00
9194,2023-05-22 04:03:28.248146,71.330,173.690,12.320,2023-05-22 04:00:00.000000,94,0.0,0,15.0,3.0,1013.00
9191,2023-05-22 03:58:26.569878,70.950,173.760,13.820,2023-05-22 03:45:00.000000,94,0.0,0,15.0,1.0,1013.00
9188,2023-05-22 03:53:24.902364,70.250,173.630,16.300,2023-05-22 03:45:00.000000,94,0.0,0,15.0,1.0,1013.00
9185,2023-05-22 03:48:23.228719,70.920,173.670,10.980,2023-05-22 03:45:00.000000,94,0.0,0,15.0,1.0,1013.00
9182,2023-05-22 03:43:21.347862,70.820,173.720,12.390,2023-05-22 03:30:00.000000,94,0.0,0,15.0,1.0,1013.00
9179,2023-05-22 03:38:19.720004,70.550,173.560,12.560,2023-05-22 03:30:00.000000,94,0.0,0,15.0,1.0,1013.00
9176,2023-05-22 03:33:18.003761,70.790,173.940,12.400,2023-05-22 03:30:00.000000,94,0.0,0,15.0,1.0,1013.00
9173,2023-05-22 03:28:16.329915,71.020,173.610,10.840,2023-05-22 03:15:00.000000,94,0.0,25,15.0,1.0,1013.00
9170,2023-05-22 03:23:14.648959,70.660,173.840,12.640,2023-05-22 03:15:00.000000,94,0.0,25,15.0,1.0,1013.00
9167,2023-05-22 03:18:12.985577,71.320,173.690,14.490,2023-05-22 03:15:00.000000,94,0.0,25,15.0,1.0,1013.00
9164,2023-05-22 03:13:11.350870,70.730,173.730,12.900,2023-05-22 03:00:00.000000,88,0.0,75,16.0,1.0,1014.00
9161,2023-05-22 03:08:09.627057,70.750,173.810,14.710,2023-05-22 03:00:00.000000,88,0.0,75,16.0,1.0,1014.00
9158,2023-05-22 03:03:07.963659,70.470,173.680,14.990,2023-05-22 03:00:00.000000,88,0.0,75,16.0,1.0,1014.00
9155,2023-05-22 02:58:06.204905,70.480,173.830,13.820,2023-05-22 02:45:00.000000,88,0.0,75,16.0,1.0,1014.00
9152,2023-05-22 02:53:04.530649,71.120,173.820,15.820,2023-05-22 02:45:00.000000,88,0.0,75,16.0,1.0,1014.00
9149,2023-05-22 02:48:02.830917,70.680,173.760,15.870,2023-05-22 02:45:00.000000,88,0.0,75,16.0,1.0,1014.00
9146,2023-05-22 02:43:00.973767,71.100,173.820,14.160,2023-05-22 02:30:00.000000,94,0.0,0,16.0,1.0,1013.00
9143,2023-05-22 02:37:59.279595,70.500,173.800,13.540,2023-05-22 02:30:00.000000,88,0.0,75,16.0,1.0,1014.00
9140,2023-05-22 02:32:57.601346,71.370,173.730,14.180,2023-05-22 02:15:00.000000,83,0.0,100,17.0,1.0,1014.00
9137,2023-05-22 02:27:55.824156,70.970,173.830,12.140,2023-05-22 02:15:00.000000,94,0.0,0,16.0,1.0,1013.00
9134,2023-05-22 02:22:54.154730,70.330,173.550,14.780,2023-05-22 02:15:00.000000,83,0.0,100,17.0,1.0,1014.00
9131,2023-05-22 02:17:52.514790,71.180,173.890,14.260,2023-05-22 02:15:00.000000,83,0.0,100,17.0,1.0,1014.00
9128,2023-05-22 02:12:50.701258,71.210,173.720,14.260,2023-05-22 02:00:00.000000,83,0.0,100,17.0,1.0,1014.00
9125,2023-05-22 02:07:49.025799,71.040,173.840,11.900,2023-05-22 02:00:00.000000,83,0.0,100,17.0,1.0,1014.00
9122,2023-05-22 02:02:47.355480,71.230,173.780,8.210,2023-05-22 02:00:00.000000,83,0.0,100,17.0,1.0,1014.00
9119,2023-05-22 01:57:45.683301,70.530,173.720,8.750,2023-05-22 01:45:00.000000,94,0.0,0,16.0,1.0,1014.00
9116,2023-05-22 01:52:44.009598,71.270,173.380,8.760,2023-05-22 01:45:00.000000,83,0.0,100,17.0,1.0,1014.00
9113,2023-05-22 01:47:42.332141,71.200,173.760,12.110,2023-05-22 01:45:00.000000,83,0.0,100,17.0,1.0,1014.00
9110,2023-05-22 01:42:40.657343,70.970,173.470,18.890,2023-05-22 01:30:00.000000,83,0.0,100,17.0,1.0,1014.00
9107,2023-05-22 01:37:38.988518,71.380,173.730,27.610,2023-05-22 01:30:00.000000,83,0.0,100,17.0,1.0,1014.00
9104,2023-05-22 01:32:37.366496,71.130,173.570,31.610,2023-05-22 01:30:00.000000,83,0.0,100,17.0,1.0,1014.00
9101,2023-05-22 01:27:35.641537,71.220,173.580,31.830,2023-05-22 01:15:00.000000,83,0.0,75,17.0,1.0,1014.00
9098,2023-05-22 01:22:33.974255,70.780,173.580,28.520,2023-05-22 01:15:00.000000,83,0.0,75,17.0,1.0,1014.00
9095,2023-05-22 01:17:32.291422,71.530,173.660,26.890,2023-05-22 01:15:00.000000,83,0.0,75,17.0,1.0,1014.00
9092,2023-05-22 01:12:30.652633,71.220,173.230,26.700,2023-05-22 01:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9089,2023-05-22 01:07:28.834764,71.310,174.090,29.380,2023-05-22 01:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9086,2023-05-22 01:02:27.171457,71.090,173.560,29.300,2023-05-22 01:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9083,2023-05-22 00:57:25.487587,71.090,173.740,29.700,2023-05-22 00:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9080,2023-05-22 00:52:23.820149,71.340,173.740,30.210,2023-05-22 00:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9077,2023-05-22 00:47:22.140401,71.320,173.810,25.620,2023-05-22 00:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9074,2023-05-22 00:42:20.509120,70.900,173.680,24.590,2023-05-22 00:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9071,2023-05-22 00:37:18.799342,71.160,173.490,25.760,2023-05-22 00:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9068,2023-05-22 00:32:17.124603,71.240,173.700,25.820,2023-05-22 00:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9065,2023-05-22 00:27:15.479078,71.190,173.720,21.260,2023-05-22 00:15:00.000000,88,0.0,100,18.0,1.0,1014.00
9062,2023-05-22 00:22:13.779182,71.630,173.710,20.220,2023-05-22 00:15:00.000000,88,0.0,100,18.0,1.0,1014.00
9059,2023-05-22 00:17:12.019402,71.310,173.830,22.190,2023-05-22 00:15:00.000000,88,0.0,100,18.0,1.0,1014.00
9056,2023-05-22 00:12:10.324547,71.280,173.700,19.810,2023-05-22 00:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9053,2023-05-22 00:07:08.646489,71.670,173.760,15.570,2023-05-22 00:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9050,2023-05-22 00:02:06.988714,70.630,173.760,4.030,2023-05-22 00:00:00.000000,88,0.0,100,18.0,1.0,1014.00
9047,2023-05-21 23:57:05.295460,71.260,173.940,0.040,2023-05-21 23:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9044,2023-05-21 23:52:03.599793,71.460,173.660,0.060,2023-05-21 23:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9041,2023-05-21 23:47:01.875829,71.460,173.540,0.080,2023-05-21 23:45:00.000000,88,0.0,100,18.0,1.0,1014.00
9038,2023-05-21 23:42:00.077047,71.230,173.920,0.020,2023-05-21 23:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9035,2023-05-21 23:36:58.390385,70.940,173.730,0.000,2023-05-21 23:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9032,2023-05-21 23:31:56.727952,71.860,173.700,0.030,2023-05-21 23:30:00.000000,88,0.0,100,18.0,1.0,1014.00
9029,2023-05-21 23:26:55.052472,70.760,173.800,0.030,2023-05-21 23:15:00.000000,88,0.0,100,18.0,1.0,1014.00
9026,2023-05-21 23:21:53.370705,71.020,173.720,0.440,2023-05-21 23:15:00.000000,88,0.0,100,18.0,1.0,1014.00
9023,2023-05-21 23:16:51.692926,71.640,173.950,8.460,2023-05-21 23:15:00.000000,83,0.0,100,19.0,1.0,1014.00
9020,2023-05-21 23:11:50.021361,71.740,173.450,35.290,2023-05-21 23:00:00.000000,83,0.0,100,19.0,1.0,1014.00
9017,2023-05-21 23:06:48.352308,70.970,173.720,41.620,2023-05-21 23:00:00.000000,83,0.0,100,19.0,1.0,1014.00
9014,2023-05-21 23:01:46.706404,71.330,173.680,40.780,2023-05-21 23:00:00.000000,83,0.0,100,19.0,1.0,1014.00
9011,2023-05-21 22:56:45.010337,71.680,173.670,41.230,2023-05-21 22:45:00.000000,83,0.0,100,19.0,1.0,1014.00
9008,2023-05-21 22:51:43.297667,71.290,173.610,43.610,2023-05-21 22:45:00.000000,83,0.0,100,19.0,1.0,1014.00
9005,2023-05-21 22:46:41.555348,71.300,173.890,46.390,2023-05-21 22:45:00.000000,83,0.0,100,19.0,1.0,1014.00
9002,2023-05-21 22:41:39.896040,71.390,173.600,50.890,2023-05-21 22:30:00.000000,88,0.0,25,18.0,1.0,1014.00
8999,2023-05-21 22:36:38.203986,71.480,173.720,71.760,2023-05-21 22:30:00.000000,88,0.0,25,18.0,1.0,1014.00
8996,2023-05-21 22:31:36.546739,71.370,173.580,78.520,2023-05-21 22:30:00.000000,78,0.0,100,19.0,1.0,1014.00
8993,2023-05-21 22:26:34.858562,71.800,173.700,79.680,2023-05-21 22:15:00.000000,88,0.0,25,18.0,1.0,1014.00
8990,2023-05-21 22:21:33.188564,71.360,173.380,80.450,2023-05-21 22:15:00.000000,78,0.0,100,19.0,1.0,1014.00
8987,2023-05-21 22:16:31.521315,71.590,173.450,83.820,2023-05-21 22:15:00.000000,78,0.0,100,19.0,1.0,1014.00
8984,2023-05-21 22:11:29.831889,71.790,173.540,84.830,2023-05-21 22:00:00.000000,78,0.0,100,19.0,1.0,1014.00
8981,2023-05-21 22:06:28.164387,71.320,173.440,79.050,2023-05-21 22:00:00.000000,78,0.0,100,19.0,1.0,1014.00
8978,2023-05-21 22:01:26.563278,71.080,173.670,77.800,2023-05-21 22:00:00.000000,78,0.0,100,19.0,1.0,1014.00
8975,2023-05-21 21:56:24.812257,71.660,173.400,81.220,2023-05-21 21:45:00.000000,78,0.0,100,19.0,1.0,1014.00
8972,2023-05-21 21:51:23.095872,71.500,173.310,80.910,2023-05-21 21:45:00.000000,78,0.0,100,19.0,1.0,1014.00
8969,2023-05-21 21:46:21.382935,72.090,173.600,63.310,2023-05-21 21:45:00.000000,78,0.0,100,19.0,1.0,1014.00
8966,2023-05-21 21:41:19.590082,71.640,173.560,41.620,2023-05-21 21:30:00.000000,78,0.0,100,19.0,1.0,1014.00
8963,2023-05-21 21:36:17.907486,71.780,173.540,52.500,2023-05-21 21:30:00.000000,78,0.0,100,19.0,1.0,1014.00
8960,2023-05-21 21:31:16.241072,71.400,173.470,72.590,2023-05-21 21:30:00.000000,78,0.0,100,19.0,1.0,1014.00
8957,2023-05-21 21:26:14.560169,71.690,173.320,88.570,2023-05-21 21:15:00.000000,88,0.0,25,18.0,1.0,1014.00
8954,2023-05-21 21:21:12.882391,71.860,173.700,91.210,2023-05-21 21:15:00.000000,73,0.0,75,20.0,1.0,1014.00
8951,2023-05-21 21:16:11.114803,71.100,173.790,91.140,2023-05-21 21:15:00.000000,88,0.0,25,18.0,1.0,1014.00
8948,2023-05-21 21:11:09.441434,70.960,173.560,90.740,2023-05-21 21:00:00.000000,78,0.0,100,20.0,1.0,1014.00
8945,2023-05-21 21:06:07.764031,70.620,173.590,90.130,2023-05-21 21:00:00.000000,78,0.0,100,20.0,1.0,1014.00
8942,2023-05-21 21:01:06.132046,71.220,173.520,90.400,2023-05-21 21:00:00.000000,78,0.0,100,20.0,1.0,1014.00
8939,2023-05-21 20:56:04.433033,71.110,173.600,90.500,2023-05-21 20:45:00.000000,78,0.3,100,20.0,1.0,1014.00
8936,2023-05-21 20:51:02.745842,70.950,173.390,90.060,2023-05-21 20:45:00.000000,78,0.3,100,20.0,1.0,1014.00
8933,2023-05-21 20:46:01.086929,71.050,173.590,90.600,2023-05-21 20:45:00.000000,78,0.3,100,20.0,1.0,1014.00
8930,2023-05-21 20:40:59.303111,70.620,173.540,90.130,2023-05-21 20:30:00.000000,78,0.3,100,20.0,1.0,1014.00
8927,2023-05-21 20:35:57.618057,70.870,173.650,90.320,2023-05-21 20:30:00.000000,78,0.3,100,20.0,1.0,1014.00
8924,2023-05-21 20:30:55.965728,70.600,173.680,90.540,2023-05-21 20:30:00.000000,69,0.1,75,21.0,1.0,1014.00
8921,2023-05-21 20:25:54.173785,71.490,173.570,90.210,2023-05-21 20:15:00.000000,69,0.1,75,21.0,1.0,1014.00
8918,2023-05-21 20:20:52.489521,71.120,173.630,90.150,2023-05-21 20:15:00.000000,69,0.1,75,21.0,1.0,1014.00
8915,2023-05-21 20:15:50.821479,70.430,173.820,90.170,2023-05-21 20:15:00.000000,65,0.1,100,22.0,1.0,1014.00
8912,2023-05-21 20:10:49.157694,71.170,173.500,90.000,2023-05-21 20:00:00.000000,65,0.1,100,22.0,1.0,1014.00
8909,2023-05-21 20:05:47.486552,70.790,173.440,90.050,2023-05-21 20:00:00.000000,65,0.1,100,22.0,1.0,1014.00
8906,2023-05-21 20:00:45.858329,71.000,173.330,89.900,2023-05-21 19:45:00.000000,65,0.0,100,22.0,5.0,1014.00
8903,2023-05-21 19:55:43.956171,71.070,173.380,90.100,2023-05-21 19:45:00.000000,65,0.0,100,22.0,5.0,1014.00
8900,2023-05-21 19:50:42.037126,70.940,173.510,89.760,2023-05-21 19:45:00.000000,65,0.0,100,22.0,5.0,1014.00
8897,2023-05-21 19:45:40.368605,70.520,173.460,89.740,2023-05-21 19:45:00.000000,65,0.0,100,22.0,5.0,1014.00
8894,2023-05-21 19:40:38.583389,70.750,173.540,89.350,2023-05-21 19:30:00.000000,65,0.0,100,22.0,5.0,1014.00
8891,2023-05-21 19:35:37.012113,71.320,173.480,89.700,2023-05-21 19:30:00.000000,65,0.0,100,22.0,5.0,1014.00
8888,2023-05-21 19:30:35.352069,70.720,173.720,90.000,2023-05-21 19:30:00.000000,65,0.0,100,22.0,5.0,1014.00
8885,2023-05-21 19:25:33.664697,70.600,173.610,89.750,2023-05-21 19:15:00.000000,73,0.0,25,21.0,5.0,1014.00
8882,2023-05-21 19:20:31.656586,70.460,173.340,89.060,2023-05-21 19:15:00.000000,65,0.0,75,22.0,5.0,1014.00
8879,2023-05-21 19:15:30.122371,70.400,173.450,88.900,2023-05-21 19:15:00.000000,61,0.0,0,23.0,5.0,1014.00
8876,2023-05-21 19:10:28.337179,70.730,173.180,88.950,2023-05-21 19:00:00.000000,61,0.0,0,23.0,5.0,1014.00
8873,2023-05-21 19:05:26.560186,70.780,173.590,88.890,2023-05-21 19:00:00.000000,65,0.0,37,22.0,5.0,1014.00
8870,2023-05-21 19:00:24.891711,71.700,173.370,89.000,2023-05-21 19:00:00.000000,61,0.0,0,23.0,5.0,1014.00
8867,2023-05-21 18:55:23.216990,71.010,173.440,88.810,2023-05-21 18:45:00.000000,61,0.1,0,23.0,4.0,1014.00
8864,2023-05-21 18:50:21.568331,71.510,173.160,88.880,2023-05-21 18:45:00.000000,61,0.1,0,23.0,4.0,1014.00
8861,2023-05-21 18:45:19.770674,70.750,173.250,88.780,2023-05-21 18:30:00.000000,65,0.1,37,22.0,4.0,1014.00
8858,2023-05-21 18:40:18.094793,71.030,173.510,88.790,2023-05-21 18:30:00.000000,65,0.1,37,22.0,4.0,1014.00
8855,2023-05-21 18:35:16.412925,71.330,172.980,88.750,2023-05-21 18:30:00.000000,61,0.1,0,23.0,4.0,1014.00
8852,2023-05-21 18:30:14.745281,72.110,173.300,88.770,2023-05-21 18:15:00.000000,61,0.1,0,23.0,4.0,1014.00
8849,2023-05-21 18:25:13.066672,71.100,173.330,88.680,2023-05-21 18:15:00.000000,61,0.1,0,23.0,4.0,1014.00
8846,2023-05-21 18:20:11.395154,71.390,173.290,88.730,2023-05-21 18:15:00.000000,61,0.1,0,23.0,4.0,1014.00
8843,2023-05-21 18:15:09.724644,71.900,173.230,88.600,2023-05-21 18:15:00.000000,61,0.1,0,23.0,4.0,1014.00
8840,2023-05-21 18:10:08.165966,70.340,173.490,88.990,2023-05-21 18:00:00.000000,61,0.1,0,23.0,4.0,1014.00
8837,2023-05-21 18:05:06.476418,70.950,173.280,88.790,2023-05-21 18:00:00.000000,61,0.1,0,23.0,4.0,1014.00
8834,2023-05-21 18:00:04.816031,71.110,173.380,88.680,2023-05-21 18:00:00.000000,61,0.1,0,23.0,4.0,1014.00
8831,2023-05-21 17:55:03.121605,71.320,173.390,88.790,2023-05-21 17:45:00.000000,61,0.0,0,23.0,6.0,1014.00
8828,2023-05-21 17:50:01.445241,71.650,173.230,88.780,2023-05-21 17:45:00.000000,61,0.0,0,23.0,6.0,1014.00
8825,2023-05-21 17:44:59.841722,71.900,173.320,88.660,2023-05-21 17:30:00.000000,61,0.0,0,23.0,6.0,1014.00
8822,2023-05-21 17:39:58.103781,71.240,173.140,88.560,2023-05-21 17:30:00.000000,61,0.0,0,23.0,6.0,1014.00
8819,2023-05-21 17:34:56.433833,70.400,173.400,88.690,2023-05-21 17:30:00.000000,61,0.0,0,23.0,6.0,1014.00
8816,2023-05-21 17:29:54.753736,71.080,173.350,88.650,2023-05-21 17:15:00.000000,57,0.0,0,23.0,6.0,1014.00
8813,2023-05-21 17:24:53.085873,71.560,173.400,88.640,2023-05-21 17:15:00.000000,57,0.0,0,23.0,6.0,1014.00
8810,2023-05-21 17:19:51.299274,71.270,173.370,88.420,2023-05-21 17:15:00.000000,57,0.0,0,23.0,6.0,1014.00
8807,2023-05-21 17:14:49.638632,72.210,173.210,88.500,2023-05-21 17:00:00.000000,54,0.0,0,24.0,6.0,1014.00
8804,2023-05-21 17:09:47.970424,71.990,173.160,88.440,2023-05-21 17:00:00.000000,54,0.0,0,24.0,6.0,1014.00
8801,2023-05-21 17:04:46.288197,71.130,173.280,88.770,2023-05-21 17:00:00.000000,57,0.0,62,23.0,6.0,1014.00
